CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
22044189,VEHICLE STOLEN,09/20/2022 12:00:00 AM,3:00:00 PM,MOTOR VEHICLE THEFT,2,10/13/2022 04:42:00 PM,"2000 BLOCK ADDISON ST
Berkeley, CA
(37.8712, -122.26795)",2000 BLOCK ADDISON ST,Berkeley,CA
22044212,THEFT MISD. (UNDER $950),09/21/2022 12:00:00 AM,12:00:00 PM,LARCENY,3,10/13/2022 04:42:00 PM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87089, -122.26826)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22035459,BURGLARY AUTO,08/03/2022 12:00:00 AM,8:05:00 PM,BURGLARY - VEHICLE,3,10/13/2022 04:42:00 PM,"1900 BLOCK BONITA AVE
Berkeley, CA
(37.87329, -122.27211)",1900 BLOCK BONITA AVE,Berkeley,CA
22033319,DISTURBANCE,07/14/2022 12:00:00 AM,8:00:00 AM,DISORDERLY CONDUCT,4,10/13/2022 04:42:00 PM,"2300 BLOCK 9TH ST
Berkeley, CA
(37.86398, -122.29296)",2300 BLOCK 9TH ST,Berkeley,CA
22090598,VANDALISM,05/15/2022 12:00:00 AM,7:05:00 PM,VANDALISM,0,10/13/2022 04:42:00 PM,"2500 BLOCK GRANT ST
Berkeley, CA
(37.86297, -122.27437)",2500 BLOCK GRANT ST,Berkeley,CA
22018829,BURGLARY AUTO,04/23/2022 12:00:00 AM,7:00:00 PM,BURGLARY - VEHICLE,6,10/13/2022 04:42:00 PM,"COLLEGE AVE /  RUSSELL ST
Berkeley, CA
(37.85849, -122.25319)",COLLEGE AVE /  RUSSELL ST,Berkeley,CA
22031791,VEHICLE STOLEN,07/12/2022 12:00:00 AM,7:30:00 PM,MOTOR VEHICLE THEFT,2,10/13/2022 04:42:00 PM,"2400 BLOCK HILGARD AVE
Berkeley, CA
(37.87837, -122.26268)",2400 BLOCK HILGARD AVE,Berkeley,CA
22031529,VEHICLE STOLEN,07/10/2022 12:00:00 AM,4:50:00 PM,MOTOR VEHICLE THEFT,0,10/13/2022 04:42:00 PM,"3100 BLOCK SAN PABLO AVE
Berkeley, CA
(37.85076, -122.28629)",3100 BLOCK SAN PABLO AVE,Berkeley,CA
22090823,THEFT MISD. (UNDER $950),07/08/2022 12:00:00 AM,8:55:00 PM,LARCENY,5,10/13/2022 04:42:00 PM,"2800 BLOCK BENVENUE AVE
Berkeley, CA
(37.85978, -122.25454)",2800 BLOCK BENVENUE AVE,Berkeley,CA
22044897,THEFT MISD. (UNDER $950),09/24/2022 12:00:00 AM,6:16:00 PM,LARCENY,6,10/13/2022 04:42:00 PM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.86292, -122.25875)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
22029803,BURGLARY RESIDENTIAL,06/29/2022 12:00:00 AM,2:00:00 PM,BURGLARY - RESIDENTIAL,3,10/13/2022 04:42:00 PM,"1800 BLOCK 10TH ST
Berkeley, CA
(37.87126, -122.29408)",1800 BLOCK 10TH ST,Berkeley,CA
22028469,BURGLARY COMMERCIAL,06/04/2022 12:00:00 AM,1:27:00 PM,BURGLARY - COMMERCIAL,6,10/13/2022 04:42:00 PM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.87009, -122.28407)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
22022297,VANDALISM,05/14/2022 12:00:00 AM,12:00:00 PM,VANDALISM,6,10/13/2022 04:42:00 PM,"2400 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.86675, -122.2588)",2400 BLOCK TELEGRAPH AVE,Berkeley,CA
22022746,THEFT FROM AUTO,05/17/2022 12:00:00 AM,8:44:00 AM,LARCENY - FROM VEHICLE,2,10/13/2022 04:42:00 PM,"1600 BLOCK 5TH ST
Berkeley, CA
(37.87373, -122.30073)",1600 BLOCK 5TH ST,Berkeley,CA
22032212,VEHICLE STOLEN,07/14/2022 12:00:00 AM,6:00:00 PM,MOTOR VEHICLE THEFT,4,10/13/2022 04:42:00 PM,"1600 BLOCK STANNAGE AVE
Berkeley, CA
(37.87532, -122.29226)",1600 BLOCK STANNAGE AVE,Berkeley,CA
22041494,GUN/WEAPON,09/06/2022 12:00:00 AM,3:02:00 PM,WEAPONS OFFENSE,2,10/13/2022 04:42:00 PM,"8TH ST /  HARRISON ST
Berkeley, CA
(37.88159, -122.29975)",8TH ST /  HARRISON ST,Berkeley,CA
22045313,BURGLARY RESIDENTIAL,09/27/2022 12:00:00 AM,5:20:00 AM,BURGLARY - RESIDENTIAL,2,10/13/2022 04:42:00 PM,"2500 BLOCK HILLEGASS AVE
Berkeley, CA
(37.86515, -122.25647)",2500 BLOCK HILLEGASS AVE,Berkeley,CA
22020298,DISTURBANCE,05/02/2022 12:00:00 AM,7:50:00 PM,DISORDERLY CONDUCT,1,10/13/2022 04:42:00 PM,"2500 BLOCK DURANT AVE
Berkeley, CA
(37.86785, -122.25869)",2500 BLOCK DURANT AVE,Berkeley,CA
22031218,FRAUD/FORGERY,07/08/2022 12:00:00 AM,12:00:00 PM,FRAUD,5,10/13/2022 04:42:00 PM,"2700 BLOCK DURANT AVE
Berkeley, CA
(37.86836, -122.2543)",2700 BLOCK DURANT AVE,Berkeley,CA
22090710,THEFT FELONY (OVER $950),06/10/2022 12:00:00 AM,10:00:00 AM,LARCENY,5,10/13/2022 04:42:00 PM,"100 BLOCK TAMALPAIS RD
Berkeley, CA
(37.88536, -122.25958)",100 BLOCK TAMALPAIS RD,Berkeley,CA
22017615,ROBBERY,04/17/2022 12:00:00 AM,11:05:00 AM,ROBBERY,0,10/13/2022 04:42:00 PM,"2500 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.86441, -122.25852)",2500 BLOCK TELEGRAPH AVE,Berkeley,CA
22043580,ASSAULT/BATTERY MISD.,09/17/2022 12:00:00 AM,8:00:00 AM,ASSAULT,6,10/13/2022 04:42:00 PM,"1300 BLOCK BONITA AVE
Berkeley, CA
(37.88326, -122.27316)",1300 BLOCK BONITA AVE,Berkeley,CA
22030607,BURGLARY AUTO,07/04/2022 12:00:00 AM,10:00:00 AM,BURGLARY - VEHICLE,1,10/13/2022 04:42:00 PM,"1200 BLOCK CARLETON ST
Berkeley, CA
(37.85878, -122.2866)",1200 BLOCK CARLETON ST,Berkeley,CA
22090776,THEFT FELONY (OVER $950),06/22/2022 12:00:00 AM,9:40:00 AM,LARCENY,3,10/13/2022 04:42:00 PM,"3000 BLOCK HILLEGASS AVE
Berkeley, CA
(37.85566, -122.25498)",3000 BLOCK HILLEGASS AVE,Berkeley,CA
22025355,VANDALISM,06/02/2022 12:00:00 AM,1:00:00 PM,VANDALISM,4,10/13/2022 04:42:00 PM,"2500 BLOCK DURANT AVE
Berkeley, CA
(37.86785, -122.25869)",2500 BLOCK DURANT AVE,Berkeley,CA
22042261,BURGLARY AUTO,09/10/2022 12:00:00 AM,12:30:00 PM,BURGLARY - VEHICLE,6,10/13/2022 04:42:00 PM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86837, -122.29408)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
22023314,THEFT FELONY (OVER $950),05/20/2022 12:00:00 AM,4:00:00 PM,LARCENY,5,10/13/2022 04:42:00 PM,"2100 BLOCK BYRON ST
Berkeley, CA
(37.86821, -122.29034)",2100 BLOCK BYRON ST,Berkeley,CA
22024100,BURGLARY AUTO,05/25/2022 12:00:00 AM,8:30:00 PM,BURGLARY - VEHICLE,3,10/13/2022 04:42:00 PM,"BONITA AVE /  UNIVERSITY AVE
Berkeley, CA
(37.87175, -122.2719)",BONITA AVE /  UNIVERSITY AVE,Berkeley,CA
22020071,DISTURBANCE,05/01/2022 12:00:00 AM,3:15:00 PM,DISORDERLY CONDUCT,0,10/13/2022 04:42:00 PM,"TELEGRAPH AVE /  HASTE ST
Berkeley, CA
(37.86603, -122.25865)",TELEGRAPH AVE /  HASTE ST,Berkeley,CA
22032837,VEHICLE STOLEN,07/18/2022 12:00:00 AM,6:00:00 PM,MOTOR VEHICLE THEFT,1,10/13/2022 04:42:00 PM,"1500 BLOCK ARCH ST
Berkeley, CA
(37.88062, -122.26477)",1500 BLOCK ARCH ST,Berkeley,CA
22022368,VEHICLE STOLEN,05/12/2022 12:00:00 AM,8:48:00 PM,MOTOR VEHICLE THEFT,4,10/13/2022 04:42:00 PM,"2700 BLOCK LE CONTE AVE
Berkeley, CA
(37.87738, -122.25698)",2700 BLOCK LE CONTE AVE,Berkeley,CA
22090595,THEFT FELONY (OVER $950),05/13/2022 12:00:00 AM,8:07:00 AM,LARCENY,5,10/13/2022 04:42:00 PM,"500 BLOCK HILLCREST RD
Berkeley, CA
(39.6344, -78.16116)",500 BLOCK HILLCREST RD,Berkeley,CA
22090460,BURGLARY AUTO,04/16/2022 12:00:00 AM,8:30:00 PM,BURGLARY - VEHICLE,6,10/13/2022 04:42:00 PM,"2000 BLOCK ALLSTON WAY
Berkeley, CA
(37.8691, -122.27008)",2000 BLOCK ALLSTON WAY,Berkeley,CA
22036623,THEFT MISD. (UNDER $950),08/02/2022 12:00:00 AM,8:00:00 AM,LARCENY,2,10/13/2022 04:42:00 PM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.86292, -122.25875)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
22028045,THEFT FELONY (OVER $950),06/19/2022 12:00:00 AM,5:05:00 AM,LARCENY,0,10/13/2022 04:42:00 PM,"2200 BLOCK ROOSEVELT AVE
Berkeley, CA
(37.8682, -122.27607)",2200 BLOCK ROOSEVELT AVE,Berkeley,CA
22036657,BURGLARY AUTO,08/10/2022 12:00:00 AM,9:00:00 PM,BURGLARY - VEHICLE,3,10/13/2022 04:42:00 PM,"900 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86828, -122.296)",900 BLOCK UNIVERSITY AVE,Berkeley,CA
22039359,FRAUD/FORGERY,08/25/2022 12:00:00 AM,4:30:00 PM,FRAUD,4,10/13/2022 04:42:00 PM,"100 BLOCK POPLAR ST
Berkeley, CA
(37.89746, -122.26661)",100 BLOCK POPLAR ST,Berkeley,CA
22029955,THEFT FROM AUTO,06/30/2022 12:00:00 AM,5:39:00 PM,LARCENY - FROM VEHICLE,4,10/13/2022 04:42:00 PM,"800 BLOCK ADDISON ST
Berkeley, CA
(37.86652, -122.29813)",800 BLOCK ADDISON ST,Berkeley,CA
22038853,BURGLARY COMMERCIAL,08/22/2022 12:00:00 AM,10:00:00 PM,BURGLARY - COMMERCIAL,1,10/13/2022 04:42:00 PM,"2200 BLOCK SHATTUCK AVE
Berkeley, CA
(37.8691, -122.26808)",2200 BLOCK SHATTUCK AVE,Berkeley,CA
22040012,VEHICLE STOLEN,08/29/2022 12:00:00 AM,4:47:00 AM,MOTOR VEHICLE THEFT,1,10/13/2022 04:42:00 PM,"1500 BLOCK BANCROFT WAY
Berkeley, CA
(37.86585, -122.28126)",1500 BLOCK BANCROFT WAY,Berkeley,CA
22022783,VANDALISM,05/17/2022 12:00:00 AM,12:00:00 AM,VANDALISM,2,10/13/2022 04:42:00 PM,"1600 BLOCK 8TH ST
Berkeley, CA
(37.87429, -122.2974)",1600 BLOCK 8TH ST,Berkeley,CA
22046152,VEHICLE STOLEN,09/30/2022 12:00:00 AM,7:00:00 PM,MOTOR VEHICLE THEFT,5,10/13/2022 04:42:00 PM,"2100 BLOCK 8TH ST
Berkeley, CA
(37.86693, -122.29504)",2100 BLOCK 8TH ST,Berkeley,CA
22090550,THEFT FELONY (OVER $950),05/03/2022 12:00:00 AM,12:00:00 AM,LARCENY,2,10/13/2022 04:42:00 PM,"2200 BLOCK 7TH ST
Berkeley, CA
(37.86525, -122.29568)",2200 BLOCK 7TH ST,Berkeley,CA
22090733,THEFT FELONY (OVER $950),06/15/2022 12:00:00 AM,5:30:00 AM,LARCENY,3,10/13/2022 04:42:00 PM,"1600 BLOCK OREGON ST
Berkeley, CA
(37.85632, -122.27726)",1600 BLOCK OREGON ST,Berkeley,CA
22030311,DOMESTIC VIOLENCE,07/03/2022 12:00:00 AM,2:20:00 AM,FAMILY OFFENSE,0,10/13/2022 04:42:00 PM,"1800 BLOCK ALCATRAZ AVE
Berkeley, CA
(37.84877, -122.27117)",1800 BLOCK ALCATRAZ AVE,Berkeley,CA
22090528,IDENTITY THEFT,04/28/2022 12:00:00 AM,10:10:00 PM,FRAUD,4,10/13/2022 04:42:00 PM,"1500 BLOCK DERBY ST
Berkeley, CA
(37.85836, -122.27892)",1500 BLOCK DERBY ST,Berkeley,CA
22091177,THEFT FELONY (OVER $950),09/12/2022 12:00:00 AM,9:20:00 AM,LARCENY,1,10/13/2022 04:42:00 PM,"2800 BLOCK PRINCE ST
Berkeley, CA
(37.85503, -122.2502)",2800 BLOCK PRINCE ST,Berkeley,CA
22030795,THEFT FROM AUTO,07/05/2022 12:00:00 AM,7:00:00 PM,LARCENY - FROM VEHICLE,2,10/13/2022 04:42:00 PM,"2200 BLOCK 7TH ST
Berkeley, CA
(37.86525, -122.29568)",2200 BLOCK 7TH ST,Berkeley,CA
22026707,BURGLARY AUTO,06/10/2022 12:00:00 AM,1:00:00 PM,BURGLARY - VEHICLE,5,10/13/2022 04:42:00 PM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.86759, -122.26082)",2400 BLOCK DURANT AVE,Berkeley,CA
22091254,BURGLARY AUTO,09/25/2022 12:00:00 AM,11:30:00 AM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"2500 BLOCK BUENA VISTA WAY
Berkeley, CA
(37.88047, -122.26122)",2500 BLOCK BUENA VISTA WAY,Berkeley,CA
22042429,MISSING ADULT,08/02/2022 12:00:00 AM,6:26:00 PM,MISSING PERSON,2,10/13/2022 04:42:00 PM,"2700 BLOCK ACTON ST
Berkeley, CA
(37.85828, -122.28246)",2700 BLOCK ACTON ST,Berkeley,CA
22040051,DISTURBANCE,08/29/2022 12:00:00 AM,1:20:00 PM,DISORDERLY CONDUCT,1,10/13/2022 04:42:00 PM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87089, -122.26826)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22091022,BURGLARY RESIDENTIAL,08/23/2022 12:00:00 AM,9:05:00 AM,BURGLARY - RESIDENTIAL,2,10/13/2022 04:42:00 PM,"2800 BLOCK COLLEGE AVE
Berkeley, CA
(37.8597, -122.25332)",2800 BLOCK COLLEGE AVE,Berkeley,CA
22025848,VANDALISM,06/05/2022 12:00:00 AM,9:00:00 AM,VANDALISM,0,10/13/2022 04:42:00 PM,"3100 BLOCK COLLEGE AVE
Berkeley, CA
(37.85365, -122.25272)",3100 BLOCK COLLEGE AVE,Berkeley,CA
22028752,VEHICLE STOLEN,06/23/2022 12:00:00 AM,11:15:00 AM,MOTOR VEHICLE THEFT,4,10/13/2022 04:42:00 PM,"CLAREMONT / OAK KNOLL TER
Berkeley, CA
(37.8606, -122.24727)",CLAREMONT / OAK KNOLL TER,Berkeley,CA
22020305,VANDALISM,05/02/2022 12:00:00 AM,8:55:00 PM,VANDALISM,1,10/13/2022 04:42:00 PM,"1900 BLOCK DELAWARE ST
Berkeley, CA
(37.87423, -122.27313)",1900 BLOCK DELAWARE ST,Berkeley,CA
22091178,THEFT FELONY (OVER $950),09/13/2022 12:00:00 AM,6:10:00 AM,LARCENY,2,10/13/2022 04:42:00 PM,"2200 BLOCK BONAR ST
Berkeley, CA
(37.86682, -122.2869)",2200 BLOCK BONAR ST,Berkeley,CA
22029454,THEFT MISD. (UNDER $950),06/27/2022 12:00:00 AM,9:00:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.8801, -122.29768)",1000 BLOCK GILMAN ST,Berkeley,CA
22045290,ASSAULT/BATTERY MISD.,09/26/2022 12:00:00 AM,10:41:00 PM,ASSAULT,1,10/13/2022 04:42:00 PM,"2500 BLOCK DURANT AVE
Berkeley, CA
(37.86785, -122.25869)",2500 BLOCK DURANT AVE,Berkeley,CA
22090603,THEFT MISD. (UNDER $950),05/15/2022 12:00:00 AM,1:10:00 PM,LARCENY,0,10/13/2022 04:42:00 PM,"2400 BLOCK MILVIA ST
Berkeley, CA
(37.86532, -122.27004)",2400 BLOCK MILVIA ST,Berkeley,CA
22045428,THEFT FELONY (OVER $950),09/26/2022 12:00:00 AM,3:00:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"2400 BLOCK PIEDMONT AVE
Berkeley, CA
(37.86751, -122.25195)",2400 BLOCK PIEDMONT AVE,Berkeley,CA
22029540,DISTURBANCE,06/28/2022 12:00:00 AM,9:30:00 AM,DISORDERLY CONDUCT,2,10/13/2022 04:42:00 PM,"3100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.85295, -122.26622)",3100 BLOCK SHATTUCK AVE,Berkeley,CA
22028451,VANDALISM,06/20/2022 12:00:00 AM,1:00:00 AM,VANDALISM,1,10/13/2022 04:42:00 PM,"1200 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86941, -122.28936)",1200 BLOCK UNIVERSITY AVE,Berkeley,CA
22031562,BURGLARY AUTO,07/11/2022 12:00:00 AM,9:45:00 AM,BURGLARY - VEHICLE,1,10/13/2022 04:42:00 PM,"2800 BLOCK PARK ST
Berkeley, CA
(37.85559, -122.28302)",2800 BLOCK PARK ST,Berkeley,CA
22023526,THEFT MISD. (UNDER $950),05/22/2022 12:00:00 AM,7:00:00 AM,LARCENY,0,10/13/2022 04:42:00 PM,"1600 BLOCK OXFORD ST
Berkeley, CA
(37.87855, -122.26686)",1600 BLOCK OXFORD ST,Berkeley,CA
22037560,BURGLARY RESIDENTIAL,07/26/2022 12:00:00 AM,12:00:00 AM,BURGLARY - RESIDENTIAL,2,10/13/2022 04:42:00 PM,"1400 BLOCK BANCROFT WAY
Berkeley, CA
(37.86555, -122.28357)",1400 BLOCK BANCROFT WAY,Berkeley,CA
22025128,VANDALISM,05/31/2022 12:00:00 AM,7:00:00 PM,VANDALISM,2,10/13/2022 04:42:00 PM,"1500 BLOCK HENRY ST
Berkeley, CA
(37.87994, -122.27056)",1500 BLOCK HENRY ST,Berkeley,CA
22046018,THEFT FELONY (OVER $950),09/16/2022 12:00:00 AM,3:57:00 PM,LARCENY,5,10/13/2022 04:42:00 PM,"1600 BLOCK ASHBY AVE
Berkeley, CA
(37.85357, -122.27677)",1600 BLOCK ASHBY AVE,Berkeley,CA
22038372,DISTURBANCE,08/20/2022 12:00:00 AM,4:05:00 PM,DISORDERLY CONDUCT,6,10/13/2022 04:42:00 PM,"1700 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87624, -122.26925)",1700 BLOCK SHATTUCK AVE,Berkeley,CA
22021821,VANDALISM,05/11/2022 12:00:00 AM,2:38:00 PM,VANDALISM,3,10/13/2022 04:42:00 PM,"2600 BLOCK SACRAMENTO ST
Berkeley, CA
(37.86034, -122.28056)",2600 BLOCK SACRAMENTO ST,Berkeley,CA
22028900,THEFT MISD. (UNDER $950),06/23/2022 12:00:00 AM,8:00:00 PM,LARCENY,4,10/13/2022 04:42:00 PM,"1715 63RD ST
Berkeley, CA
(37.84765, -122.2727)",1715 63RD ST,Berkeley,CA
22028067,THEFT MISD. (UNDER $950),06/19/2022 12:00:00 AM,10:45:00 AM,LARCENY,0,10/13/2022 04:42:00 PM,"2200 DURANT AVE
Berkeley, CA
(37.8667, -122.26557)",2200 DURANT AVE,Berkeley,CA
22023933,NARCOTICS,05/24/2022 12:00:00 AM,9:10:00 PM,DRUG VIOLATION,2,10/13/2022 04:42:00 PM,"BOWDITCH ST /  HASTE ST
Berkeley, CA
(37.86633, -122.25636)",BOWDITCH ST /  HASTE ST,Berkeley,CA
22090964,THEFT FELONY (OVER $950),08/12/2022 12:00:00 AM,8:00:00 AM,LARCENY,5,10/13/2022 04:42:00 PM,"1300 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86977, -122.2865)",1300 BLOCK UNIVERSITY AVE,Berkeley,CA
22039263,ROBBERY,08/25/2022 12:00:00 AM,10:59:00 AM,ROBBERY,4,10/13/2022 04:42:00 PM,"4TH ST /  CEDAR ST
Berkeley, CA
(37.87365, -122.30181)",4TH ST /  CEDAR ST,Berkeley,CA
22033466,BURGLARY AUTO,06/27/2022 12:00:00 AM,7:00:00 PM,BURGLARY - VEHICLE,1,10/13/2022 04:42:00 PM,"2400 BLOCK PIEDMONT AVE
Berkeley, CA
(37.86751, -122.25195)",2400 BLOCK PIEDMONT AVE,Berkeley,CA
22018481,THEFT MISD. (UNDER $950),04/22/2022 12:00:00 AM,6:32:00 PM,LARCENY,5,10/13/2022 04:42:00 PM,"1300 BLOCK SAN PABLO AVE
Berkeley, CA
(37.88023, -122.29613)",1300 BLOCK SAN PABLO AVE,Berkeley,CA
22027080,THEFT FROM AUTO,06/08/2022 12:00:00 AM,9:00:00 AM,LARCENY - FROM VEHICLE,3,10/13/2022 04:42:00 PM,"1700 BLOCK 4TH ST
Berkeley, CA
(37.87174, -122.3012)",1700 BLOCK 4TH ST,Berkeley,CA
22039561,THEFT FELONY (OVER $950),08/26/2022 12:00:00 AM,9:00:00 AM,LARCENY,5,10/13/2022 04:42:00 PM,"2300 BLOCK HASTE ST
Berkeley, CA
(37.86547, -122.26299)",2300 BLOCK HASTE ST,Berkeley,CA
22046537,THEFT MISD. (UNDER $950),10/03/2022 12:00:00 AM,6:00:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87089, -122.26826)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22091301,THEFT FELONY (OVER $950),09/29/2022 12:00:00 AM,12:00:00 AM,LARCENY,4,10/13/2022 04:42:00 PM,"2100 BLOCK ALLSTON WAY
Berkeley, CA
(37.86943, -122.2677)",2100 BLOCK ALLSTON WAY,Berkeley,CA
22024620,GUN/WEAPON,05/28/2022 12:00:00 AM,7:07:00 PM,WEAPONS OFFENSE,6,10/13/2022 04:42:00 PM,"ALLSTON WAY /  HAROLD WAY
Berkeley, CA
(37.8692, -122.26929)",ALLSTON WAY /  HAROLD WAY,Berkeley,CA
22024584,ASSAULT/BATTERY MISD.,05/28/2022 12:00:00 AM,3:20:00 PM,ASSAULT,6,10/13/2022 04:42:00 PM,"3300 BLOCK SACRAMENTO ST
Berkeley, CA
(37.84808, -122.27788)",3300 BLOCK SACRAMENTO ST,Berkeley,CA
22045763,NARCOTICS,09/29/2022 12:00:00 AM,1:27:00 PM,DRUG VIOLATION,4,10/13/2022 04:42:00 PM,"HARMON ST /  ADELINE ST
Berkeley, CA
(37.84967, -122.27115)",HARMON ST /  ADELINE ST,Berkeley,CA
22032936,DISTURBANCE,07/19/2022 12:00:00 AM,2:00:00 PM,DISORDERLY CONDUCT,2,10/13/2022 04:42:00 PM,"2000 BLOCK CENTER ST
Berkeley, CA
(37.86996, -122.27058)",2000 BLOCK CENTER ST,Berkeley,CA
22091142,THEFT FELONY (OVER $950),09/08/2022 12:00:00 AM,11:35:00 PM,LARCENY,4,10/13/2022 04:42:00 PM,"2500 BLOCK CEDAR ST
Berkeley, CA
(37.8795, -122.26081)",2500 BLOCK CEDAR ST,Berkeley,CA
22020337,ROBBERY,05/03/2022 12:00:00 AM,1:00:00 AM,ROBBERY,2,10/13/2022 04:42:00 PM,"BENVENUE AVE /  PARKER ST
Berkeley, CA
(37.86353, -122.255)",BENVENUE AVE /  PARKER ST,Berkeley,CA
22020803,NARCOTICS,05/05/2022 12:00:00 AM,1:26:00 PM,DRUG VIOLATION,4,10/13/2022 04:42:00 PM,"HEARST AVE /  OXFORD ST
Berkeley, CA
(37.87416, -122.26635)",HEARST AVE /  OXFORD ST,Berkeley,CA
22027985,BURGLARY RESIDENTIAL,06/16/2022 12:00:00 AM,9:00:00 AM,BURGLARY - RESIDENTIAL,4,10/13/2022 04:42:00 PM,"2100 BLOCK ALLSTON WAY
Berkeley, CA
(37.86943, -122.2677)",2100 BLOCK ALLSTON WAY,Berkeley,CA
22033802,THEFT MISD. (UNDER $950),07/24/2022 12:00:00 AM,7:27:00 PM,LARCENY,0,10/13/2022 04:42:00 PM,"1400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.8819, -122.26952)",1400 BLOCK SHATTUCK AVE,Berkeley,CA
22029519,BURGLARY RESIDENTIAL,06/07/2022 12:00:00 AM,10:00:00 AM,BURGLARY - RESIDENTIAL,2,10/13/2022 04:42:00 PM,"2100 BLOCK BONAR ST
Berkeley, CA
(37.86861, -122.28728)",2100 BLOCK BONAR ST,Berkeley,CA
22035593,FRAUD/FORGERY,08/04/2022 12:00:00 AM,3:15:00 PM,FRAUD,4,10/13/2022 04:42:00 PM,"2000 BLOCK SAN PABLO AVE
Berkeley, CA
(37.86881, -122.29212)",2000 BLOCK SAN PABLO AVE,Berkeley,CA
22045833,THEFT MISD. (UNDER $950),09/29/2022 12:00:00 AM,1:42:00 PM,LARCENY,4,10/13/2022 04:42:00 PM,"1300 BLOCK 4TH ST
Berkeley, CA
(37.87879, -122.30345)",1300 BLOCK 4TH ST,Berkeley,CA
22035237,THEFT FROM AUTO,08/02/2022 12:00:00 AM,12:00:00 PM,LARCENY - FROM VEHICLE,2,10/13/2022 04:42:00 PM,"2300 BLOCK 8TH ST
Berkeley, CA
(37.8638, -122.29406)",2300 BLOCK 8TH ST,Berkeley,CA
22091247,THEFT MISD. (UNDER $950),09/20/2022 12:00:00 AM,7:30:00 PM,LARCENY,2,10/13/2022 04:42:00 PM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.8801, -122.29768)",1000 BLOCK GILMAN ST,Berkeley,CA
22036515,DISTURBANCE,08/09/2022 12:00:00 AM,9:00:00 PM,DISORDERLY CONDUCT,2,10/13/2022 04:42:00 PM,"1800 BLOCK SONOMA AVE
Berkeley, CA
(37.88576, -122.27802)",1800 BLOCK SONOMA AVE,Berkeley,CA
22043818,THEFT MISD. (UNDER $950),09/19/2022 12:00:00 AM,12:05:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"2900 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.85743, -122.25951)",2900 BLOCK TELEGRAPH AVE,Berkeley,CA
22034278,THEFT MISD. (UNDER $950),07/27/2022 12:00:00 AM,2:21:00 PM,LARCENY,3,10/13/2022 04:42:00 PM,"2400 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.86675, -122.2588)",2400 BLOCK TELEGRAPH AVE,Berkeley,CA
22043926,BURGLARY COMMERCIAL,09/20/2022 12:00:00 AM,3:16:00 AM,BURGLARY - COMMERCIAL,2,10/13/2022 04:42:00 PM,"3000 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.85545, -122.25988)",3000 BLOCK TELEGRAPH AVE,Berkeley,CA
22031943,THEFT MISD. (UNDER $950),07/13/2022 12:00:00 AM,7:32:00 PM,LARCENY,3,10/13/2022 04:42:00 PM,"2700 BLOCK LE CONTE AVE
Berkeley, CA
(37.87738, -122.25698)",2700 BLOCK LE CONTE AVE,Berkeley,CA
22091076,THEFT FELONY (OVER $950),08/26/2022 12:00:00 AM,4:00:00 PM,LARCENY,5,10/13/2022 04:42:00 PM,"3100 BLOCK SAN PABLO AVE
Berkeley, CA
(37.85076, -122.28629)",3100 BLOCK SAN PABLO AVE,Berkeley,CA
22090815,VANDALISM,07/08/2022 12:00:00 AM,11:55:00 AM,VANDALISM,5,10/13/2022 04:42:00 PM,"1100 BLOCK SUTTER ST
Berkeley, CA
(37.88788, -122.27236)",1100 BLOCK SUTTER ST,Berkeley,CA
